,docId,sentenceId,sentences,all_passives,all_passives_count,binary,doc_id,file_name,date
515,466,1,"but unless the profits of planting exceed the interest of money, his fortune must decline: the incertainty of life, diseases, the hardship of labour, and the gradual decay of nature, perpetually lessens the principal (for so I call slaves ) of the planters: and were it not clear, their debts were increasing to a prodigious degree, an attempt for a law of this kind would never have been undertaken, however salutary it might be, not only for the interest by the safety of the province.",have been undertaken,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
516,467,1,VII.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
517,467,2,"That it will be the making of Georgia, to our destruction.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
518,468,1,If that province was subject to a foreign power;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
519,469,1,if they could get the materials fro the cultivation of lands cheaper;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
520,470,1,if the interest of money was lower than with us;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
521,471,1,if their industry was greater;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
522,472,1,"then we might entertain apprehensions of danger: but when we reflect the same ships which we have, must supply them;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
523,473,1,"when we reflect they must have recourse to the same markets, for things they stand in need of, and at the same price;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
524,474,1,"when we consider they are less capable of giving that price, because they have less money;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
525,475,1,"when we consider, the negro merchant cannot afford to sell Irish negroes for less than he does to us and unless we make this supposition, we must acknowledge ourselves to be vilely imposed upon) these notions are vain, and not to be regarded.","be vilely imposed,be regarded",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
526,476,1,"The time which is allotted for the continuance of the act is so short, they can make no progress before we shall be upon the footing we now are;",is allotted,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
527,477,1,and this I think will prevent any man in his senses from deserting his country;,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
528,478,1,and projectors and madmen we ought to be glad to get rid of.,get rid,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
529,479,1,VIII.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
530,479,2,That it is ingratitude to our mothercountry.,,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
531,480,1,"There are a sufficient number of markets in America, equally good, to take off all the salves exported from Africa.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
532,481,1,"wherever they are sold, they must be supported and maintained.","are sold,must be supported and maintained.",2,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
533,482,1,"Neither ther negro merchant, the shipping, or the manufactures of GreatBritain, would suffer from a total prohibition;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
534,483,1,"from a temporary one of two or three years: it is unworthy their notice: But the good of one of his majesty's most flourishing provinces, is to be regarded before the trifling advantage of a private set of men;",be regarded,1,1,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
535,484,1,"for, if we compare their profits in this place, to what will redound to GreatBritain from the affluence of the province itself, it will be trifling.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
536,485,1,"We are so restrained by the act of navigation, and other subsequent acts of parliament, that it is impossible we should thrive, without our mothercountry finding it turn to her account.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
537,486,1,"They who make use of this argument, must be interested in the negro trade: If they will have a regard for our common parent, let them encourage an increase of whites;",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
538,487,1,"for it is indisputably true, that one whiteman will take off more of English manufacture than four negroes.",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
539,488,1,"These gentlemen seem to justly an observation of my lord Bacon's, ""that there are a race of men in the world, who would willingly and readily set fire to their neighbour's house, for the insignificant advantage of roasting their own eggs at it.""",,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
540,489,1,"The SPEECH of his excellency WILLIAM HENRY LYTTLETON, Efq: captain geaceral, governor and commander in chief, of his majesty's island of Jamaica, and the territories thereon depending in America, chancellor, and vice admiral of the same, September , .",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
541,490,1,"Gentlemen of the council, Mr. speaker, and gentleman of the assembly, IT is with uncommon satisfaction I come this day to acquaint you with the signal success of his majesty's forces, under the command of the east of Albemarle and Sir George Pocock, in the reduction of the city of the Havanna and its dependencies, an event which reflects the highest lustre on the British arms, and stands among the foremost of those great achievements which have so eminently distinguished his majesty's auspicious reign, and that of our late victorious sovereign.",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
542,491,1,"While you participate in the general joy, which must sill the hearts of all his majesty's good subject on this happy occasion, you may justly feel a particular pleasure in the reflection that you readily contributed that proportion of your property which the king was pleased to ask of you, towards the execution of the very important service which is now so prosperously and gloriously accomplished.",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
543,492,1,"Mr. Speaker, and gentlemen of the assembly, It is with much concern I must observe to you, that the monies you grant are so slowly brought into the treasury by the present mode of collection, that the credit of the country is much weakened and the demands of individuals for all public service are greatly enhanced thereby.","are so slowly brought,are greatly enhanced",2,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
544,493,1,"I have only the ordinary supplies for the year to of you, except such an and as shall be found necessary for the fortifications, of which I have ordered the engineer to prepare an estimate that shall be laid before you.","shall be found,shall be laid",2,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
545,494,1,"Gentlemen of the council, Mr. speaker and gentlemen so;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
546,495,1,"be assembly, I doubt not you will make the public good the great object of all your deliberation;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
547,496,1,"and on my port, I shall gladly concur with you in your endeavour to promote it, and assent to such laws as shall be for his majesty's service and the interest of this island.",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
548,497,1,"To his excellency WILLIAM HENRY LYTTLETON, Esq;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
549,498,1,"capaingeneral, governor and commander in chief, in and over this his majesty's island of Jamaica, and the thereon depending in America, chancellor, and viceadmiral of the",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
550,498,2,"The humble ADDRESS of the Assembly, May it please your excellency, WE his majesty's most dutiful and loyal subject, the assembly of Jamaica return your excellency our thanks for your speech at the opening of this session.",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
551,499,1,"This signal success of his majesty in the reduction of the important of the and its dependencies, fill our hearts with the warmest sense of joy;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
552,500,1,"every good subject of his majesty must un rejoice at as which so high a on the british arms, and adds to much to the glory of his majesty's must auspicious an additional pleasure in the consideration;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
553,501,1,"that amidst the general meal to give success to that expedition, those we have the honour to represent, that suffering under the in which two intestine rebellions of their slaves had lately involved them, were among the foremost of their fellow subjects is the manifestation of their duty and affection for his majesty, by raising as expeditiously and chearfully, as they had unenimously granted, that assistance, for this important service, which had been required of them by the greatest and best beloved of kings.",had been required,1,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
554,502,1,"We are truly concerned, that the monies granted for the support of his majesty's government of this island, have been brought so slowly into the treasury;","monies granted,have been brought",2,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
555,503,1,"we are sally sensible of the inconvenience that must arise form thence to the public credit, and we shall apply our serious attention to remedy this evil, altho' we hear the cause of it in great measure arises from the scarcity of current coin, and the high taxes we have laboured under;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
556,504,1,"we shall cheerfully raise the necessary supplies for the ensuing year, and grant such a sum for the fortifications of this island, as the distressed state of the country will permit.",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
557,505,1,"We should be wanting to ourselves and our constituents, if we did not express the warmest gratitude, for the assurances from your excellency, of your concurrence with our endeavours to promote the public good;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
558,506,1,the experience we have already had of your excellency's disposition to that great,,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
559,506,2,"and, will animate our deliberations, and we shall feel abundant satisfaction, if by the result of them, the administration of him majesty's government of this island under your excellency, shall be rendered easy, honourable and happy.",shall be rendered,1,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
560,507,1,"To which his excellency was pleased to return the following ANSWER Mr. Speaker, and gentleman of the assembly.",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
561,508,1,"I Return you many thanks for this address, which it by fotrue a spirit of loyalty and duty to the king, and so becoming a for the welfare of the people you represent, at I am your proceedings, the course of this session will only serve to still wore conspicuous;",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
562,509,1,"and I shall esteem myself happy when the powers his majesty in graciously pleased re entrust me with are most successfully employed in promoting publick concord, good order, just and well grounded security in this country.",,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
563,510,1,"BRIDGETOWN, (BARBADOS) November .",,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
564,511,1,"Extract of a letter from a Gentleman in Martinico, to his friend in this Island, dated November , .",,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
565,512,1,"""Yesterday information was given to General Rufeae , that an insurrection was intended in this Island, by the free Mulattoes and Negro to the number of about the or six thousand, to take the place some night this week.","was given,was intended",2,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
566,513,1,The same intelligence has since been confirmed to him by no less than six seen letters from the different quarters of the island.,been confirmed,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
567,514,1,"The guards are all doubled in consequence of it, and all the merchants have volunsarily taken up arms.",,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
568,515,1,"As the affair is discovered, we are under little apprehension of danger.",is discovered,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
569,516,1,"It is said they were to be joined by the crews of several Spanish Privaters now cruizing rount this Island, two of which are now off this Road, and appear to be making signals.","is said,be joined",2,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
570,517,1,Taybe has got some Soldiers on board his Brigt.,,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
571,518,1,and is going out aster them.,,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
572,519,1,"Their intention it's said was to have seized all our posts at the same time, and to put every Eaglisoman to death.""",'s said,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
573,520,1,SETEMBER .,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
574,521,1,"They write from Paris of the th, that Mr. Bigot, late commandant of Canada, was on the tuesday before, removed at midnight from the Chatelet to the Conciergerie.",,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
575,522,1,The Chatelet condemned him to be beheaded: But his definitive sentence is postponed on account of the adjournment of the parliament.,"be beheaded,is postponed",2,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
576,523,1,The states of Holland have referred the affair of the late bankrap read to the magistrates of Amsterdam;,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
577,524,1,to do there in as to them shall seem most proper.,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
578,525,1,Yesterday there was a grand council at St. James's.,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
579,526,1,Yesterday the right hon.,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
580,527,1,"the earl of Hilsborough kissed his majesty's hand at St. James's, on his being appointed fashioned of trade and plantations.",being appointed,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
581,528,1,"Yesterday the earl of Rochford, his majesty's ambassador and plenipotentiary to the court of Madrid, set out on his embassy to the said court.",,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
582,529,1,"We hear that his royal highness the duke of York will only spend one week in Lisbon, from whence he will go up the Straits couch at Minorea, and afterwards proceed to Leghorn, where it is said, he will land, in order to make the tour of Italy.",is said,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
583,530,1,"By letters from the Philippine Islands, by the Albion China ship, there is an account, that soon after the chief town of Manilas had surrendered by capitulation, a great insurrection happened without the walls of that place, by a multitude of people that came out of the country;",,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
584,531,1,"but the English being masters of the city, they were soon quelled, and brought under subjection.",were soon quelled,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
585,532,1,Stocks decreased more yesterday;,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
586,533,1,this is the barometer of military contentions between England and Holland;,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
587,534,1,for which important event the Dutch are making large preparations;,,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
588,535,1,"but if the insurrection at Berbice is suppressed, the Dutch are sending troops there only to guard against us;",is suppressed,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
589,536,1,"and if so, they ought to be stopped.",be stopped,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
590,537,1,"A French ship arrived at Rochfort, when the last letters were received from thence, with several prisoners on board from Cape François, on account of the late insurrection at St. Domingo.",were received,1,1,35,CorpusOne_text_files/text_1765_08_24_row_35.txt,1765_08_24
591,538,1,"NEWYORK, MAY .",,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
592,539,1,"By Captain Brasher from Port au Prince we have confirmed accounts of great disturbances on the island of Hispaniola, on which occasion many of the planters there have been taken up and hanged without judge or jury.—",have been taken,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
593,539,2,"The real ground of the quarrel seems not to be well known, but it is said to be occasioned by the General Prince de Rohan's orders for every inhabitant to be trained up to the use of arms, and to be mustered once a month;","is said,be occasioned,be trained,be mustered",4,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
594,540,1,"which the planters refuting to obey, military executions ensued, from whence spring insurrections that have ended in the death of many of the inhabitants.",,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
595,540,2,— It is generally thought to have some other foundation than this;,is generally thought,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
596,541,1,"for it is a known proverb, that when a dog is to be beat, it is easy finding a stick.—",be beat,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
597,541,2,Beetled effects of an arbitrary government.,,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
598,542,1,"PHILADELPHIA, JUNE .",,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
599,543,1,Saturday last the transit of Venus was observed by the Rev.,was observed,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
600,544,1,"Mr. Ewing, Joseph Shippen, Esq;",,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
601,545,1,"Dt. Williamson, and Thomas Prior, the committee appointed by the Philosophical Society, in a commodious building, erected at the expence of the province, in the StateHouse yard.",committee appointed,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
602,546,1,"The external contact of Venus with the Sun, we hear, was nearly  hours,  minute, and  seconds.",,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
603,547,1,"The internal contact,  hours,  minutes,  seconds, mean time.",,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
604,548,1,The time given within a few seconds.—,,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
605,548,2,"As the weather was very favourable, we flatter ourselves the observations will be very satisfactory to the curious, which we shall communicate the first opportunity.",,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
606,549,1,"It is reported that the Nancy Williams, from Liverpool, is cut off by the insurrection of the slaves, at NewCaliber","is reported,is cut",2,1,37,CorpusOne_text_files/text_1769_08_29_row_37.txt,1769_08_29
607,550,1,"Extract of a letter from Madrid, July .",,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
608,551,1,"""Our Court has just received the very disagreeable news of an universal rising of the natives on the sea coats of Chili, who are greatly reinforced and supported by the brave people in the internal parts of that country: The Chilesians are the bravest people on the continent, and ever had a most remarkable antipathy to the Spaniards, which made them cautions how they trusted the natives, who have before made attempts to recover their lost liberties, but were always subdued by the Spaniards keeping possession of the coasts.","are greatly reinforced,were always subdued",2,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
609,552,1,"""The insurrection that lately happened began at the town of Baldivia, where the gold mines are situated.",are situated,1,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
610,553,1,"It was thus: On the night of the th of May, a body of near ten thousand Indians came to the mines, and sell upon the guards, whom they murdered, they then proceeded to set free the Negroes, but slaghtered all the Whites they came near, without mercy.—",,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
611,553,2,"After this action they proceeded to the town, but found the people were alarmed, and had made some preparations, having shut the inner gates, and pointed some guns on the walls, which they fired incessantly on the Indians, and did great execution.",,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
612,554,1,"Finding themselves not able to gain possession of the inner town, they set fire to the suburbs and burnt them to the ground, in which were three fine churches, an hospital, and several religious houses.",,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
613,555,1,"""Having vented their fury as far as in their power at Valdivia, and being joined by a number of Indian and Negro slaves that dwelt in the suburbs, they left a guard to prevent the Spaniards from escaping out of the town, and proceeded immediately to the town of Imperial, which they invested, but were obliged to raise the siege with precipitation.","being joined,were obliged",2,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
614,556,1,They marched as if they intended to serve Villaria in the same manner.,,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
615,557,1,"A vessel was immediately sent from Imperial with intelligence, and, when the advice came away for Madrid, an Officer was preparing to march out of Lima at the head of  men.""",was immediately sent,1,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
616,558,1,Extract of a letter from Surinam .,,0,0,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
617,559,1,"""This Colony is in the greatest distress, occasioned by an insurrection of the slaves ;",occasioned by an insurrection of the slaves,1,1,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
618,560,1,"they are assembled  strong, very formidable, supplied with arms and ammunition, and have defeated our soldiers, and taken some six ponders from them, with which they have mortised themselves on an island, committing great depredations, annoying and terrifying the inhabitants daily.",are assembled,1,1,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
619,561,1,"We have made several ineffectual attempts to subdue them, and about three months ago they defeated our escort sent against them.",,0,0,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
620,562,1,"I happened to be at a plantation where one of their parties  in number came to, and carried off about  negroes, and all the guns and ammunition furnished to guard it.",,0,0,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
621,563,1,"We have been obliged to set  or  of our stoutest negroes free to defend us, and without they do something effectual against them, shall be under the most melancholy apprehensions from these insurgents.""",have been obliged,1,1,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
622,564,1,"NEWYORK, DECEMBER .",,0,0,40,CorpusOne_text_files/text_1773_01_11_row_40.txt,1773_01_11
623,565,1,"Captain Prince, lately arrived here, in his way from Cayenne, touched at Barbados, and left that island the th of October, and informs, that the slaves in a French brig, belonging to Martinico, from Africa, had killed the ewer on the passage, islands, and had fired upon several ships, &c.",,0,0,40,CorpusOne_text_files/text_1773_01_11_row_40.txt,1773_01_11
624,566,1,"that had arrived WestIndies, and that two sloops were gone in search of her",were gone,1,1,40,CorpusOne_text_files/text_1773_01_11_row_40.txt,1773_01_11
625,567,1,"that a ship belonging to Liverpool, with  slaves on hoard, was lately brought into Barbados, by another Guineaman, after a warm engagement of four hours, the slaves having killed all the whites on board but one little boy.",was lately brought,1,1,41,CorpusOne_text_files/text_1773_01_11_row_41.txt,1773_01_11
626,568,1,"Extract of a Letter from Demerara, September   ",,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
627,568,2,"""On the th of August.",,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
628,569,1,"at night, the negroes on Hoff's, Calliardo's, and De Vries's plantations, rose and murdered Hooss, his wise, knooning, and three white carpenters;",,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
629,570,1,"they attempted to destroy all the whites at the Hague, but the New House there was most bravely desended by Clinton and james Williams, and two or three more, for two days, before they had any assiltance: This gallant opposition, in all probability, saved the colony.—God knows how far the same would have spread, is it had not been for this check;",,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
630,571,1,"for on the first alarm most of the whites on the coast fled in great consternation to the rivers.""  ",,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
631,571,2,"We have certain advice from Surinam, that a party of  free negroes that had been sent out to attack the rebellious slaves at that place, had, about the beginning of October, taken one of their small towns, with forty women and children, and ten men, prisoners;",had been sent,1,1,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
632,572,1,our informant saw the slaves at Sunam the th of October.,,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
633,573,1,"By a Scooner from the Bay of Honduras, arrived Yesterday, out  Days, and bound for Jamaica, we learn, that the Insurrection there had been entirely quelled, with the Loss of only seven Lives.",had been entirely quelled,1,1,43,CorpusOne_text_files/text_1773_11_08_row_43.txt,1773_11_08
