,document,count_sents,all_passives,passive_count,passive_sents_count,passive_percentages,binary,doc_id,file_name,date
483,"for, if we compare their profits in this place, to what will redound to GreatBritain from the affluence of the province itself, it will be trifling.",1,,0,0,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
484,"We are so restrained by the act of navigation, and other subsequent acts of parliament, that it is impossible we should thrive, without our mothercountry finding it turn to her account.",1,,0,0,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
485,"They who make use of this argument, must be interested in the negro trade: If they will have a regard for our common parent, let them encourage an increase of whites;",1,,0,0,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
486,"for it is indisputably true, that one whiteman will take off more of English manufacture than four negroes.",1,,0,0,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
487,"These gentlemen seem to justly an observation of my lord Bacon's, ""that there are a race of men in the world, who would willingly and readily set fire to their neighbour's house, for the insignificant advantage of roasting their own eggs at it.""",1,,0,0,0,0,31,CorpusOne_text_files/text_1761_06_13_row_31.txt,1761_06_13
488,"The SPEECH of his excellency WILLIAM HENRY LYTTLETON, Efq: captain geaceral, governor and commander in chief, of his majesty's island of Jamaica, and the territories thereon depending in America, chancellor, and vice admiral of the same, September , .",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
489,"Gentlemen of the council, Mr. speaker, and gentleman of the assembly, IT is with uncommon satisfaction I come this day to acquaint you with the signal success of his majesty's forces, under the command of the east of Albemarle and Sir George Pocock, in the reduction of the city of the Havanna and its dependencies, an event which reflects the highest lustre on the British arms, and stands among the foremost of those great achievements which have so eminently distinguished his majesty's auspicious reign, and that of our late victorious sovereign.",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
490,"While you participate in the general joy, which must sill the hearts of all his majesty's good subject on this happy occasion, you may justly feel a particular pleasure in the reflection that you readily contributed that proportion of your property which the king was pleased to ask of you, towards the execution of the very important service which is now so prosperously and gloriously accomplished.",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
491,"Mr. Speaker, and gentlemen of the assembly, It is with much concern I must observe to you, that the monies you grant are so slowly brought into the treasury by the present mode of collection, that the credit of the country is much weakened and the demands of individuals for all public service are greatly enhanced thereby.",1,"are so slowly brought,are greatly enhanced",2,1,1,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
492,"I have only the ordinary supplies for the year to of you, except such an and as shall be found necessary for the fortifications, of which I have ordered the engineer to prepare an estimate that shall be laid before you.",1,"shall be found,shall be laid",2,1,1,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
493,"Gentlemen of the council, Mr. speaker and gentlemen so;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
494,"be assembly, I doubt not you will make the public good the great object of all your deliberation;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
495,"and on my port, I shall gladly concur with you in your endeavour to promote it, and assent to such laws as shall be for his majesty's service and the interest of this island.",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
496,"To his excellency WILLIAM HENRY LYTTLETON, Esq;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
497,"capaingeneral, governor and commander in chief, in and over this his majesty's island of Jamaica, and the thereon depending in America, chancellor, and viceadmiral of the The humble ADDRESS of the Assembly, May it please your excellency, WE his majesty's most dutiful and loyal subject, the assembly of Jamaica return your excellency our thanks for your speech at the opening of this session.",2,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
498,"This signal success of his majesty in the reduction of the important of the and its dependencies, fill our hearts with the warmest sense of joy;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
499,"every good subject of his majesty must un rejoice at as which so high a on the british arms, and adds to much to the glory of his majesty's must auspicious an additional pleasure in the consideration;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
500,"that amidst the general meal to give success to that expedition, those we have the honour to represent, that suffering under the in which two intestine rebellions of their slaves had lately involved them, were among the foremost of their fellow subjects is the manifestation of their duty and affection for his majesty, by raising as expeditiously and chearfully, as they had unenimously granted, that assistance, for this important service, which had been required of them by the greatest and best beloved of kings.",1,had been required,1,1,1,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
501,"We are truly concerned, that the monies granted for the support of his majesty's government of this island, have been brought so slowly into the treasury;",1,"monies granted,have been brought",2,1,1,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
502,"we are sally sensible of the inconvenience that must arise form thence to the public credit, and we shall apply our serious attention to remedy this evil, altho' we hear the cause of it in great measure arises from the scarcity of current coin, and the high taxes we have laboured under;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
503,"we shall cheerfully raise the necessary supplies for the ensuing year, and grant such a sum for the fortifications of this island, as the distressed state of the country will permit.",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
504,"We should be wanting to ourselves and our constituents, if we did not express the warmest gratitude, for the assurances from your excellency, of your concurrence with our endeavours to promote the public good;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
505,"the experience we have already had of your excellency's disposition to that great and, will animate our deliberations, and we shall feel abundant satisfaction, if by the result of them, the administration of him majesty's government of this island under your excellency, shall be rendered easy, honourable and happy.",2,shall be rendered,1,1,0.5,1,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
506,"To which his excellency was pleased to return the following ANSWER Mr. Speaker, and gentleman of the assembly.",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
507,"I Return you many thanks for this address, which it by fotrue a spirit of loyalty and duty to the king, and so becoming a for the welfare of the people you represent, at I am your proceedings, the course of this session will only serve to still wore conspicuous;",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
508,"and I shall esteem myself happy when the powers his majesty in graciously pleased re entrust me with are most successfully employed in promoting publick concord, good order, just and well grounded security in this country.",1,,0,0,0,0,32,CorpusOne_text_files/text_1762_12_11_row_32.txt,1762_12_11
509,"BRIDGETOWN, (BARBADOS) November .",1,,0,0,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
510,"Extract of a letter from a Gentleman in Martinico, to his friend in this Island, dated November , .",1,,0,0,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
511,"""Yesterday information was given to General Rufeae , that an insurrection was intended in this Island, by the free Mulattoes and Negro to the number of about the or six thousand, to take the place some night this week.",1,"was given,was intended",2,1,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
512,The same intelligence has since been confirmed to him by no less than six seen letters from the different quarters of the island.,1,been confirmed,1,1,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
513,"The guards are all doubled in consequence of it, and all the merchants have volunsarily taken up arms.",1,,0,0,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
514,"As the affair is discovered, we are under little apprehension of danger.",1,is discovered,1,1,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
515,"It is said they were to be joined by the crews of several Spanish Privaters now cruizing rount this Island, two of which are now off this Road, and appear to be making signals.",1,"is said,be joined",2,1,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
516,Taybe has got some Soldiers on board his Brigt.,1,,0,0,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
517,and is going out aster them.,1,,0,0,0,0,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
518,"Their intention it's said was to have seized all our posts at the same time, and to put every Eaglisoman to death.""",1,'s said,1,1,1,1,33,CorpusOne_text_files/text_1762_12_25_row_33.txt,1762_12_25
519,SETEMBER .,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
520,"They write from Paris of the th, that Mr. Bigot, late commandant of Canada, was on the tuesday before, removed at midnight from the Chatelet to the Conciergerie.",1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
521,The Chatelet condemned him to be beheaded: But his definitive sentence is postponed on account of the adjournment of the parliament.,1,"be beheaded,is postponed",2,1,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
522,The states of Holland have referred the affair of the late bankrap read to the magistrates of Amsterdam;,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
523,to do there in as to them shall seem most proper.,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
524,Yesterday there was a grand council at St. James's.,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
525,Yesterday the right hon.,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
526,"the earl of Hilsborough kissed his majesty's hand at St. James's, on his being appointed fashioned of trade and plantations.",1,being appointed,1,1,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
527,"Yesterday the earl of Rochford, his majesty's ambassador and plenipotentiary to the court of Madrid, set out on his embassy to the said court.",1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
528,"We hear that his royal highness the duke of York will only spend one week in Lisbon, from whence he will go up the Straits couch at Minorea, and afterwards proceed to Leghorn, where it is said, he will land, in order to make the tour of Italy.",1,is said,1,1,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
529,"By letters from the Philippine Islands, by the Albion China ship, there is an account, that soon after the chief town of Manilas had surrendered by capitulation, a great insurrection happened without the walls of that place, by a multitude of people that came out of the country;",1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
530,"but the English being masters of the city, they were soon quelled, and brought under subjection.",1,were soon quelled,1,1,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
531,Stocks decreased more yesterday;,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
532,this is the barometer of military contentions between England and Holland;,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
533,for which important event the Dutch are making large preparations;,1,,0,0,0,0,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
534,"but if the insurrection at Berbice is suppressed, the Dutch are sending troops there only to guard against us;",1,is suppressed,1,1,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
535,"and if so, they ought to be stopped.",1,be stopped,1,1,1,1,34,CorpusOne_text_files/text_1763_11_26_row_34.txt,1763_11_26
536,"A French ship arrived at Rochfort, when the last letters were received from thence, with several prisoners on board from Cape François, on account of the late insurrection at St. Domingo.",1,were received,1,1,1,1,35,CorpusOne_text_files/text_1765_08_24_row_35.txt,1765_08_24
537,"NEWYORK, MAY .",1,,0,0,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
538,"By Captain Brasher from Port au Prince we have confirmed accounts of great disturbances on the island of Hispaniola, on which occasion many of the planters there have been taken up and hanged without judge or jury.— The real ground of the quarrel seems not to be well known, but it is said to be occasioned by the General Prince de Rohan's orders for every inhabitant to be trained up to the use of arms, and to be mustered once a month;",2,"have been taken,is said,be occasioned,be trained,be mustered",5,2,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
539,"which the planters refuting to obey, military executions ensued, from whence spring insurrections that have ended in the death of many of the inhabitants.— It is generally thought to have some other foundation than this;",2,is generally thought,1,1,0.5,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
540,"for it is a known proverb, that when a dog is to be beat, it is easy finding a stick.— Beetled effects of an arbitrary government.",2,be beat,1,1,0.5,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
541,"PHILADELPHIA, JUNE .",1,,0,0,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
542,Saturday last the transit of Venus was observed by the Rev.,1,was observed,1,1,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
543,"Mr. Ewing, Joseph Shippen, Esq;",1,,0,0,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
544,"Dt. Williamson, and Thomas Prior, the committee appointed by the Philosophical Society, in a commodious building, erected at the expence of the province, in the StateHouse yard.",1,committee appointed,1,1,1,1,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
545,"The external contact of Venus with the Sun, we hear, was nearly  hours,  minute, and  seconds.",1,,0,0,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
546,"The internal contact,  hours,  minutes,  seconds, mean time.",1,,0,0,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
547,"The time given within a few seconds.— As the weather was very favourable, we flatter ourselves the observations will be very satisfactory to the curious, which we shall communicate the first opportunity.",2,,0,0,0,0,36,CorpusOne_text_files/text_1769_07_11_row_36.txt,1769_07_11
548,"It is reported that the Nancy Williams, from Liverpool, is cut off by the insurrection of the slaves, at NewCaliber",1,"is reported,is cut",2,1,1,1,37,CorpusOne_text_files/text_1769_08_29_row_37.txt,1769_08_29
549,"Extract of a letter from Madrid, July .",1,,0,0,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
550,"""Our Court has just received the very disagreeable news of an universal rising of the natives on the sea coats of Chili, who are greatly reinforced and supported by the brave people in the internal parts of that country: The Chilesians are the bravest people on the continent, and ever had a most remarkable antipathy to the Spaniards, which made them cautions how they trusted the natives, who have before made attempts to recover their lost liberties, but were always subdued by the Spaniards keeping possession of the coasts.",1,"are greatly reinforced,were always subdued",2,1,1,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
551,"""The insurrection that lately happened began at the town of Baldivia, where the gold mines are situated.",1,are situated,1,1,1,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
552,"It was thus: On the night of the th of May, a body of near ten thousand Indians came to the mines, and sell upon the guards, whom they murdered, they then proceeded to set free the Negroes, but slaghtered all the Whites they came near, without mercy.— After this action they proceeded to the town, but found the people were alarmed, and had made some preparations, having shut the inner gates, and pointed some guns on the walls, which they fired incessantly on the Indians, and did great execution.",2,,0,0,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
553,"Finding themselves not able to gain possession of the inner town, they set fire to the suburbs and burnt them to the ground, in which were three fine churches, an hospital, and several religious houses.",1,,0,0,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
554,"""Having vented their fury as far as in their power at Valdivia, and being joined by a number of Indian and Negro slaves that dwelt in the suburbs, they left a guard to prevent the Spaniards from escaping out of the town, and proceeded immediately to the town of Imperial, which they invested, but were obliged to raise the siege with precipitation.",1,"being joined,were obliged",2,1,1,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
555,They marched as if they intended to serve Villaria in the same manner.,1,,0,0,0,0,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
556,"A vessel was immediately sent from Imperial with intelligence, and, when the advice came away for Madrid, an Officer was preparing to march out of Lima at the head of  men.""",1,was immediately sent,1,1,1,1,38,CorpusOne_text_files/text_1772_10_22_row_38.txt,1772_10_22
557,Extract of a letter from Surinam .,1,,0,0,0,0,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
558,"""This Colony is in the greatest distress, occasioned by an insurrection of the slaves ;",1,occasioned by an insurrection of the slaves,1,1,1,1,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
559,"they are assembled  strong, very formidable, supplied with arms and ammunition, and have defeated our soldiers, and taken some six ponders from them, with which they have mortised themselves on an island, committing great depredations, annoying and terrifying the inhabitants daily.",1,are assembled,1,1,1,1,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
560,"We have made several ineffectual attempts to subdue them, and about three months ago they defeated our escort sent against them.",1,,0,0,0,0,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
561,"I happened to be at a plantation where one of their parties  in number came to, and carried off about  negroes, and all the guns and ammunition furnished to guard it.",1,,0,0,0,0,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
562,"We have been obliged to set  or  of our stoutest negroes free to defend us, and without they do something effectual against them, shall be under the most melancholy apprehensions from these insurgents.""",1,have been obliged,1,1,1,1,39,CorpusOne_text_files/text_1773_01_11_row_39.txt,1773_01_11
563,"NEWYORK, DECEMBER .",1,,0,0,0,0,40,CorpusOne_text_files/text_1773_01_11_row_40.txt,1773_01_11
564,"Captain Prince, lately arrived here, in his way from Cayenne, touched at Barbados, and left that island the th of October, and informs, that the slaves in a French brig, belonging to Martinico, from Africa, had killed the ewer on the passage, islands, and had fired upon several ships, &c.",1,,0,0,0,0,40,CorpusOne_text_files/text_1773_01_11_row_40.txt,1773_01_11
565,"that had arrived WestIndies, and that two sloops were gone in search of her",1,were gone,1,1,1,1,40,CorpusOne_text_files/text_1773_01_11_row_40.txt,1773_01_11
566,"that a ship belonging to Liverpool, with  slaves on hoard, was lately brought into Barbados, by another Guineaman, after a warm engagement of four hours, the slaves having killed all the whites on board but one little boy.",1,was lately brought,1,1,1,1,41,CorpusOne_text_files/text_1773_01_11_row_41.txt,1773_01_11
567,"Extract of a Letter from Demerara, September   ""On the th of August.",2,,0,0,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
568,"at night, the negroes on Hoff's, Calliardo's, and De Vries's plantations, rose and murdered Hooss, his wise, knooning, and three white carpenters;",1,,0,0,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
569,"they attempted to destroy all the whites at the Hague, but the New House there was most bravely desended by Clinton and james Williams, and two or three more, for two days, before they had any assiltance: This gallant opposition, in all probability, saved the colony.—God knows how far the same would have spread, is it had not been for this check;",1,,0,0,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
570,"for on the first alarm most of the whites on the coast fled in great consternation to the rivers.""  We have certain advice from Surinam, that a party of  free negroes that had been sent out to attack the rebellious slaves at that place, had, about the beginning of October, taken one of their small towns, with forty women and children, and ten men, prisoners;",2,had been sent,1,1,0.5,1,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
571,our informant saw the slaves at Sunam the th of October.,1,,0,0,0,0,42,CorpusOne_text_files/text_1773_01_11_row_42.txt,1773_01_11
572,"By a Scooner from the Bay of Honduras, arrived Yesterday, out  Days, and bound for Jamaica, we learn, that the Insurrection there had been entirely quelled, with the Loss of only seven Lives.",1,had been entirely quelled,1,1,1,1,43,CorpusOne_text_files/text_1773_11_08_row_43.txt,1773_11_08
