,document,count_sents,all_passives,passive_count,passive_sents_count,passive_percentages,binary,doc_id,file_name,date
85,"PRINCE GEORGE, Sept .",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
86,", .",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
87,"RUN AWAY from the subscriber, the d of this instant, three slaves , viz .",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
88,"JUPITER, alias GIBB, a Negro fellow, about  years of age, about  feet high, knock kneed, star footed, the right knee bent in more than the left, has several scars on his back from a severe whipping he lately had at Sussex courthouse, having been tried there for stirring up the Negroes to an insurrection , being a great Newlight preacher, ROBIN, about  years of age, a stout fellow, about  feet high, has a film over one of his eyes, a sore on one of his shirts, and is brother to Gibb .",1,having been tried,1,1,1,1,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
89,"DINAH, an old wench, very large, near  feet high;",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
90,"she has a remarkable stump of a thumb, occasioned by a whitlow, by which the bones of the first joint came out, and is mother to the two fellows.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
91,"They carried with them a variety of clothes, among the rest an old blue duffil great coat, one bearskin do.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
92,"a scarlet jacket, and a fine new linen shirt.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
93,It is supposed they will endeavour to make their escape to the southward.,1,is supposed,1,1,1,1,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
94,"Whoever takes up, and conveys to me the above slaves , shall have a reward of s.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
95,"for each of the fellows, and s.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
96,"for the wench, if taken in Virginia ;",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
97,"if in any other government, l.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
98,"for each of the fellows, and s.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
99,"for the wench, paid by  GEORGE NOBLE.",1,,0,0,0,0,11,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_01_row_11.txt,1767_10_01
100,"PRINCE GEORGE, Sept .",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
101,", .",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
102,"RUN AWAY from the subscriber, the d of this instant, three slaves , viz .",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
103,"JUPITER, alias GIBB, a Negro fellow, about  years of age, about  feet high, knock kneed, star footed, the right knee bent in more than the left, has several scars on his back from a severe whipping he lately had at Sussex courthouse, having been tried there for stirring up the Negroes to an insurrection , being a great Newlight preacher, ROBIN, about  years of age, a stout fellow, about  feet high, has a film over one of his eyes, a sore on one of his shirts, and is brother to Gibb .",1,having been tried,1,1,1,1,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
104,"DINAH, an old wench, very large, near  feet high;",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
105,"she has a remarkable stump of a thumb, occasioned by a whitlow, by which the bones of the first joint came out, and is mother to the two fellows.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
106,"They carried with them a variety of clothes, among the rest an old blue duffil great coat, one bearskin do.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
107,"a scarlet jacket, and a fine new linen shirt.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
108,It is supposed they will endeavour to make their escape to the southward.,1,is supposed,1,1,1,1,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
109,"Whoever takes up, and conveys to me the above slaves , shall have a reward of s.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
110,"for each of the fellows, and s.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
111,"for the wench, if taken in Virginia ;",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
112,"if in any other government, l.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
113,"for each of the fellows, and s.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
114,"for the wench, paid by  GEORGE NOBLE.",1,,0,0,0,0,12,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_08_row_12.txt,1767_10_08
115,"PRINCE GEORGE, Sept .",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
116,", .",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
117,"RUN AWAY from the subscriber, the d of this instant, three slaves , viz .",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
118,"JUPITER, alias GIBB, a Negro fellow, about  years of age, about  feet high, knock kneed, star footed, the right knee bent in more than the left, has several scars on his back from a severe whipping he lately had at Sussex courthouse, having been tried there for stirring up the Negroes to an insurrection , being a great Newlight preacher, ROBIN, about  years of age, a stout fellow, about  feet high, has a film over one of his eyes, a sore on one of his shirts, and is brother to Gibb .",1,having been tried,1,1,1,1,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
119,"DINAH, an old wench, very large, near  feet high;",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
120,"she has a remarkable stump of a thumb, occasioned by a whitlow, by which the bones of the first joint came out, and is mother to the two fellows.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
121,"They carried with them a variety of clothes, among the rest an old blue duffil great coat, one bearskin do.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
122,"a scarlet jacket, and a fine new linen shirt.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
123,It is supposed they will endeavour to make their escape to the southward.,1,is supposed,1,1,1,1,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
124,"Whoever takes up, and conveys to me the above slaves , shall have a reward of s.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
125,"for each of the fellows, and s.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
126,"for the wench, if taken in Virginia ;",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
127,"if in any other government, l.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
128,"for each of the fellows, and s.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
129,"for the wench, paid by  GEORGE NOBLE.",1,,0,0,0,0,13,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1767_10_15_row_13.txt,1767_10_15
130,"By Capt. Winter, from Montserrat, we learn that they were daily bringing in Negroes that were concerned in the late conspiracy there;",2,were concerned,1,1,0.5,1,14,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_05_19_row_14.txt,1768_05_19
131,"that on the d instant one of the ringleaders was sentenced to suffer the rack, his legs and arms to be broke, his head to be cut off, and his body to be burnt, which sentence was put in execution two days after;",1,"was sentenced,be broke,be cut,be burnt,was put",5,1,1,1,14,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_05_19_row_14.txt,1768_05_19
132,and that two others of the Negroes had hanged themselves.,1,,0,0,0,0,14,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_05_19_row_14.txt,1768_05_19
133,"By Captain Rodgers from Montserrat we learn, that three of the Negroes concerned in the late intended insurrection, had suffered the rack, two were burnt, one gibbetted, and one hanged, besides others that had destroyed themselves;",1,were burnt,1,1,1,1,15,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_06_09_row_15.txt,1768_06_09
134,"that several more were tried, and found guilty, but sentence was not passed;",1,"were tried,was not passed",2,1,1,1,15,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_06_09_row_15.txt,1768_06_09
135,"and that  or  still remained on board the vessels in the harbour, in order for trial.",1,,0,0,0,0,15,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_06_09_row_15.txt,1768_06_09
136,"PHILADELPHIA, August .",1,,0,0,0,0,16,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_09_22_row_16.txt,1768_09_22
137,"A LETTER from St. Christopher's advises that they are in terrible confusion at Montserrat, not only on account of the late conspiracy of the Negroes, but with civil discord and insurrections.",1,,0,0,0,0,16,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_09_22_row_16.txt,1768_09_22
138,"There is a disagreement between the Governour and Assembly, and the people being dissatisfied with the delay in bringing the Negroes to trial, with the great and ruinous expense occasioned thereby, had risen in a body, destroyed all the habitations of the free Negroes, threatened to burn the gaol with all the Negroes in it unless immediately brought to trial, and the commissioners were in danger of feeling their vengeance",1,,0,0,0,0,16,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1768_09_22_row_16.txt,1768_09_22
139,"Captain Creighton, arrived her Thursday evening in  weeks frym Curacoa, met with severe weather on the coast.",1,,0,0,0,0,17,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1769_04_06_row_17.txt,1769_04_06
140,"He acquaints us that on his arrival at Curacoa, in December last, he found the inhabitants greatly alarmed on a report that their Negroes had formed a conspiracy against them;",1,,0,0,0,0,17,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1769_04_06_row_17.txt,1769_04_06
141,"whereupon guards were doubled, and necessary precautions taken to suppress the attempt, but that when he left it the island seemed to be settling into quiet again.",1,were doubled,1,1,1,1,17,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1769_04_06_row_17.txt,1769_04_06
142,"A Dutch frigat of  guns arrived at Curacoa from Holland and the coast of Guinea, the th of January.",1,,0,0,0,0,17,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1769_04_06_row_17.txt,1769_04_06
143,"The first instant Captain Creighton spoke Captain Atkinson from Virginia for Liverpool, out three days;",1,,0,0,0,0,17,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1769_04_06_row_17.txt,1769_04_06
